"Price","Distance","Type","BuildingArea","Bathroom","Rooms","Car","Landsize","YearBuilt","Propertycount","Date","SaleYear","AgeWhenSold"
495000,8.2,"h",700,1,2,2,161,1977,5058,"24/09/2016",2016,39
1575000,8.2,"h",85,1,3,4,1000,1930,5058,"25/02/2017",2017,87
288000,8.2,"u",44,1,1,1,628,1970,5058,"25/02/2017",2017,47
1151500,8.2,"h",113,1,3,2,536,1925,5058,"26/07/2016",2016,91
860000,8.2,"h",147,1,3,2,501,1960,5058,"26/07/2016",2016,56
805000,8.2,"h",96,1,3,3,372,1920,5058,"27/06/2016",2016,96
450000,8.2,"h",90,1,2,1,0,1980,5058,"27/11/2016",2016,36
420000,8.2,"u",82,1,2,1,781,2013,5058,"28/08/2016",2016,3
878000,8.2,"h",127,1,3,1,397,1960,5058,"30/07/2016",2016,56
765000,13.9,"h",111,1,2,2,672,1958,2185,"4/02/2016",2016,58
730000,13.9,"h",140,2,3,3,628,1960,2185,"4/03/2017",2017,57
730000,13.9,"h",94,1,2,0,697,1970,2185,"4/03/2017",2017,47
593000,13.9,"h",102,2,3,2,605,1965,2185,"4/06/2016",2016,51
816000,13.9,"h",156,1,4,2,837,1930,2185,"10/09/2016",2016,86
6e+05,13.9,"h",90,1,2,1,534,1950,2185,"22/05/2016",2016,66
6e+05,13.9,"h",110,1,3,1,697,1928,2185,"22/05/2016",2016,88
185000,13.9,"u",43,1,1,1,2347,1975,2185,"22/08/2016",2016,41
319000,13.9,"t",78,1,2,1,0,1970,2185,"24/09/2016",2016,46
560000,13.9,"u",150,2,3,7,420,1970,2185,"25/02/2017",2017,47
840000,13.9,"h",153,1,3,0,697,1920,2185,"27/11/2016",2016,96
507000,10.9,"h",87,1,2,2,191,2014,962,"25/02/2017",2017,3
1160000,10.4,"h",137,1,3,2,553,1930,2403,"8/10/2016",2016,86
1330000,10.4,"h",176,2,3,1,295,1930,2403,"10/09/2016",2016,86
636500,10.4,"t",68,1,2,1,0,1970,2403,"22/05/2016",2016,46
2575000,10.4,"h",347,3,5,2,688,1910,2403,"22/08/2016",2016,106
710000,10.4,"t",78,1,2,1,0,1970,2403,"25/02/2017",2017,47
640000,10.4,"u",110,1,2,1,1784,1970,2403,"26/07/2016",2016,46
305000,14,"h",80,1,2,1,0,1960,3224,"4/06/2016",2016,56
4e+05,14,"u",87,1,2,1,0,2004,3224,"7/05/2016",2016,12
880000,14,"h",118,1,3,1,670,1925,3224,"7/11/2016",2016,91
1045000,14,"h",107,1,3,2,602,1950,3224,"11/02/2017",2017,67
690000,14,"u",103,1,3,2,340,1930,3224,"15/10/2016",2016,86
1050000,14,"h",146,2,3,2,544,1970,3224,"15/10/2016",2016,46
865000,14,"h",140,1,3,2,691,1950,3224,"17/09/2016",2016,66
1033000,14,"h",115,1,3,2,548,1975,3224,"18/03/2017",2017,42
750000,14,"h",138,2,2,2,607,1950,3224,"22/05/2016",2016,66
1025000,14,"h",139,1,3,2,543,1940,3224,"25/02/2017",2017,77
633500,14,"u",95,2,3,2,279,1930,3224,"27/06/2016",2016,86
1180000,14,"h",183,1,4,2,604,1965,3224,"27/06/2016",2016,51
1225000,14,"h",112,1,3,2,528,1930,3224,"27/11/2016",2016,86
1600000,14,"h",305,3,5,2,695,2015,3224,"28/05/2016",2016,1
755000,7.4,"t",111,2,2,1,66,2005,821,"27/06/2016",2016,11
520000,7.4,"u",74,1,2,1,0,1971,821,"28/05/2016",2016,45
1e+06,2.5,"h",114,1,2,2,176,1920,1123,"4/06/2016",2016,96
425000,2.5,"u",52,1,1,1,0,2007,1123,"6/08/2016",2016,9
1280000,2.5,"h",165,2,3,2,324,1880,1123,"7/11/2016",2016,136
1475000,2.5,"h",165,2,3,2,324,1880,1123,"10/09/2016",2016,136
1015000,2.5,"h",80,1,2,1,131,1890,1123,"16/07/2016",2016,126
930000,2.5,"h",68,1,2,1,125,1900,1123,"16/07/2016",2016,116
1900000,2.5,"h",166,2,3,2,263,2016,1123,"18/06/2016",2016,0
662500,2.5,"u",75,1,2,1,0,2015,1123,"19/11/2016",2016,1
1010000,2.5,"t",151,1,2,1,151,1998,1123,"24/09/2016",2016,18
1300000,2.5,"h",100,1,3,1,326,1890,1123,"27/11/2016",2016,126
1300000,2.5,"h",108,2,3,2,138,2001,1123,"28/05/2016",2016,15
930000,9.1,"h",143,1,4,3,669,1950,984,"4/06/2016",2016,66
650000,9.1,"t",102,2,2,1,151,2011,984,"6/08/2016",2016,5
985000,9.1,"h",124,1,3,5,669,1950,984,"12/06/2016",2016,66
915000,9.1,"t",265,3,4,1,662,2016,984,"16/04/2016",2016,0
508000,9.1,"u",92,1,3,2,144,1980,984,"25/02/2017",2017,37
420000,9.1,"h",130,1,2,1,78,1980,984,"26/07/2016",2016,36
506000,9.1,"u",83,1,2,1,126,1975,984,"27/06/2016",2016,41
380000,9.1,"u",62,1,2,1,78,1960,984,"28/08/2016",2016,56
611000,9.1,"t",100,1,2,1,228,2000,984,"28/08/2016",2016,16
1260000,12.5,"h",277,2,4,2,697,2012,389,"10/09/2016",2016,4
931999,12.5,"h",192,3,4,2,528,1966,389,"12/11/2016",2016,50
1257000,5.3,"h",153,2,3,1,337,1930,1052,"13/08/2016",2016,86
1562000,5.3,"h",192,2,4,1,621,1900,1052,"15/10/2016",2016,116
1740000,5.3,"h",242,3,4,2,650,1925,1052,"22/05/2016",2016,91
315000,5.3,"u",51,1,2,1,0,2012,1052,"28/05/2016",2016,4
1335000,9.3,"h",208,2,5,1,521,1915,608,"16/07/2016",2016,101
1415000,12.7,"h",313,3,5,6,705,2005,852,"17/09/2016",2016,11
720000,14.5,"h",132,1,3,1,696,1975,1119,"8/10/2016",2016,41
380000,14.5,"t",100,1,2,1,161,2010,1119,"10/09/2016",2016,6
501000,14.5,"u",132,1,3,1,255,1991,1119,"12/11/2016",2016,25
722000,14.5,"h",141,1,3,1,695,1970,1119,"18/06/2016",2016,46
746000,14.5,"t",174,3,4,1,308,1970,1119,"22/05/2016",2016,46
455000,14.5,"u",136,1,3,1,166,1999,1119,"27/06/2016",2016,17
6e+05,14.5,"t",146,2,4,1,231,2013,1119,"27/11/2016",2016,3
575000,14.5,"h",107,1,3,1,338,1960,1119,"27/11/2016",2016,56
566000,14.5,"h",129,2,3,2,554,1980,1119,"28/05/2016",2016,36
1250000,9.8,"h",193,2,3,2,236,2004,534,"11/02/2017",2017,13
393000,9.8,"u",65,1,2,1,0,1970,534,"14/05/2016",2016,46
595000,9.8,"u",75,1,2,1,0,1960,534,"19/11/2016",2016,56
2200000,9.8,"h",230,3,4,3,474,2010,534,"28/08/2016",2016,6
1908000,3.7,"h",156,2,4,1,256,1890,1008,"28/05/2016",2016,126
1300000,9.1,"h",240,3,3,2,240,2013,1543,"8/04/2017",2017,4
470000,9.1,"h",72.3,1,2,1,70,1980,1543,"8/04/2017",2017,37
1740000,9.1,"h",161,2,4,2,746,1950,1543,"29/04/2017",2017,67
1700000,3.3,"h",116,1,3,1,178,1910,3280,"6/05/2017",2017,107
1100000,3.3,"u",64,1,1,1,0,1888,3280,"8/04/2017",2017,129
2150000,3.3,"h",85,1,3,1,163,1890,3280,"20/05/2017",2017,127
1190000,3.3,"h",70,1,2,0,111,1915,3280,"29/04/2017",2017,102
916000,11.1,"h",109,1,3,2,606,1970,5132,"20/05/2017",2017,47
910000,11.1,"h",132,1,3,3,535,1970,5132,"29/04/2017",2017,47
480000,6.3,"u",66.23,1,2,1,0,1960,4836,"8/04/2017",2017,57
852000,6.3,"u",74,1,2,1,869,1980,4836,"22/04/2017",2017,37
405000,6.3,"u",48,1,1,0,0,1966,4836,"29/04/2017",2017,51
2100000,5.9,"h",274,3,5,3,468,1925,6567,"6/05/2017",2017,92
1435000,5.9,"h",155,1,3,1,450,1920,6567,"8/04/2017",2017,97
1020000,5.9,"h",98,1,2,1,226,1920,6567,"13/05/2017",2017,97
2250000,5.9,"h",435,3,6,2,1012,1887,6567,"13/05/2017",2017,130
9e+05,5.9,"t",159,3,4,2,0,2011,6567,"13/05/2017",2017,6
1495000,12.2,"h",95,1,2,2,803,1950,2894,"8/04/2017",2017,67
822000,12.2,"u",59,1,2,1,78,1970,2894,"8/04/2017",2017,47
890000,12.2,"u",130,2,3,2,235,2006,2894,"20/05/2017",2017,11
765000,10.5,"u",150,2,3,1,292,2008,4502,"6/05/2017",2017,9
1300000,10.5,"h",322,3,4,2,656,1990,4502,"20/05/2017",2017,27
760000,10.5,"h",99,1,3,1,585,1960,4502,"22/04/2017",2017,57
1900000,9.2,"h",130,1,2,2,667,1955,7809,"8/04/2017",2017,62
7e+05,9.2,"u",120,1,3,1,350,1950,7809,"13/05/2017",2017,67
1890000,9.2,"h",227,3,4,2,636,1960,7809,"13/05/2017",2017,57
1725000,9.2,"h",213,3,4,2,627,1970,7809,"29/04/2017",2017,47
894000,9.5,"h",101.51,2,3,3,601,1950,790,"8/04/2017",2017,67
1375000,13,"t",194,3,3,2,338,2012,6795,"20/05/2017",2017,5
725000,13,"u",115,1,2,1,0,2006,6795,"29/04/2017",2017,11
1515000,13.9,"h",200,3,4,2,635,1950,10969,"6/05/2017",2017,67
986000,13.9,"h",100,1,3,3,337,1950,10969,"8/04/2017",2017,67
1225000,13.9,"t",180,2,3,2,372,2008,10969,"20/05/2017",2017,9
810000,13.9,"h",105,1,3,1,294,1950,10969,"20/05/2017",2017,67
535000,13.9,"u",68.11,1,2,1,1026,1970,10969,"29/04/2017",2017,47
1292000,13.9,"h",161,1,4,2,587,1950,10969,"29/04/2017",2017,67
959000,13.9,"h",119,2,3,2,557,1960,10969,"29/04/2017",2017,57
780000,13.1,"u",80,1,2,1,171,2014,4605,"6/05/2017",2017,3
1760000,13.1,"h",152,1,3,2,689,1920,4605,"20/05/2017",2017,97
2080000,13.1,"h",158,2,3,2,693,1925,4605,"22/04/2017",2017,92
610000,10.8,"h",74,1,2,2,555,1950,3589,"6/05/2017",2017,67
760000,10.8,"h",82,1,2,1,604,1950,3589,"8/04/2017",2017,67
441700,10.8,"t",107,2,3,1,145,2003,3589,"22/04/2017",2017,14
1e+06,10.8,"h",319,3,4,2,475,2002,3589,"22/04/2017",2017,15
2575000,11.2,"h",195,2,3,2,517,1920,10579,"8/04/2017",2017,97
2900000,11.2,"t",292,4,4,2,473,2013,10579,"8/04/2017",2017,4
2225000,11.2,"h",167,2,3,2,0,1980,10579,"8/04/2017",2017,37
975000,11.2,"t",182,1,2,1,444,1915,10579,"8/04/2017",2017,102
4225000,11.2,"h",333,2,4,2,920,1990,10579,"8/04/2017",2017,27
2100000,11.2,"t",145,2,3,4,0,1970,10579,"8/04/2017",2017,47
520000,11.2,"u",73,1,2,1,1647,2004,10579,"13/05/2017",2017,13
2e+06,11.2,"h",283,2,4,2,286,1999,10579,"13/05/2017",2017,18
1990000,11.2,"t",189,2,3,2,0,1935,10579,"22/04/2017",2017,82
3025000,11.2,"h",195,2,3,4,649,1967,10579,"22/04/2017",2017,50
1221000,11.2,"u",109,2,3,2,0,1975,10579,"22/04/2017",2017,42
2140000,10.7,"h",206,2,5,2,780,1950,6938,"13/05/2017",2017,67
1635000,10.7,"h",131,1,3,1,597,1925,6938,"13/05/2017",2017,92
1700000,10.7,"t",118,3,4,2,312,1950,6938,"29/04/2017",2017,67
1900000,10.7,"h",271,3,5,2,583,2009,6938,"29/04/2017",2017,8
972000,10.7,"t",160,2,3,1,119,2000,6938,"29/04/2017",2017,17
1652000,5.2,"h",196.8,1,3,2,506,1921,11918,"6/05/2017",2017,96
735000,5.2,"u",77,1,2,2,173,1970,11918,"6/05/2017",2017,47
1210000,5.2,"h",112,1,3,0,282,1900,11918,"6/05/2017",2017,117
528000,5.2,"u",58,1,1,1,0,2010,11918,"8/04/2017",2017,7
1115000,5.2,"h",116,1,3,1,249,1925,11918,"8/04/2017",2017,92
320000,5.2,"u",48,1,2,1,638,1970,11918,"8/04/2017",2017,47
1260000,5.2,"h",120,2,3,1,192,1910,11918,"8/04/2017",2017,107
1210000,5.2,"h",200,2,4,1,373,2009,11918,"8/04/2017",2017,8
1385000,5.2,"h",173.45,2,4,4,650,1950,11918,"13/05/2017",2017,67
981000,5.2,"t",140,2,3,1,122,2012,11918,"13/05/2017",2017,5
418000,5.2,"u",51,1,1,1,0,1970,11918,"13/05/2017",2017,47
585000,5.2,"u",258,1,2,1,430,2006,11918,"20/05/2017",2017,11
1900000,5.2,"h",212,3,4,2,0,2012,11918,"20/05/2017",2017,5
884000,5.2,"h",75,1,2,0,148,1890,11918,"22/04/2017",2017,127
480000,5.2,"u",57,1,2,1,557,1960,11918,"22/04/2017",2017,57
1310000,4.5,"h",159,1,4,2,449,1930,5533,"8/04/2017",2017,87
1283000,4.5,"h",109,1,2,1,263,1910,5533,"13/05/2017",2017,107
1015000,4.5,"h",67,1,2,0,137,1890,5533,"13/05/2017",2017,127
435000,4.5,"u",70,1,2,1,0,2011,5533,"13/05/2017",2017,6
835000,4.5,"u",96,1,2,2,0,2005,5533,"20/05/2017",2017,12
1500000,4.5,"h",125,1,3,3,446,1940,5533,"22/04/2017",2017,77
407500,5.9,"u",67,1,2,1,1097,1970,7082,"6/05/2017",2017,47
825000,5.9,"h",77,1,2,0,207,1950,7082,"6/05/2017",2017,67
645000,5.9,"h",109,3,3,1,131,2008,7082,"6/05/2017",2017,9
1220000,5.9,"h",113,1,3,1,335,1940,7082,"13/05/2017",2017,77
1100000,5.9,"h",139,2,3,1,169,1900,7082,"13/05/2017",2017,117
670000,5.9,"t",104,1,3,2,109,2010,7082,"20/05/2017",2017,7
640000,5.9,"u",57,1,2,1,559,1970,7082,"20/05/2017",2017,47
545000,5.9,"h",59,1,2,1,0,1970,7082,"29/04/2017",2017,47
1205000,5.9,"h",160,2,4,2,518,1980,7082,"29/04/2017",2017,37
860000,11.8,"u",110,1,3,1,0,1999,4480,"6/05/2017",2017,18
599900,11.8,"t",76,1,2,2,135,1970,4480,"6/05/2017",2017,47
910000,11.8,"t",133,2,4,2,190,2000,4480,"6/05/2017",2017,17
1100000,11.8,"h",143,2,3,3,709,1970,4480,"8/04/2017",2017,47
1730000,11.8,"h",185,4,5,4,564,1955,4480,"13/05/2017",2017,62
1591000,11.7,"h",209,2,6,2,665,1950,5678,"6/05/2017",2017,67
975000,11.7,"t",150,2,3,2,267,2012,5678,"8/04/2017",2017,5
1815000,11.7,"h",196,1,2,1,698,1960,5678,"20/05/2017",2017,57
1590000,11.7,"h",179.3,2,3,4,862,1950,5678,"20/05/2017",2017,67
1601000,11.7,"h",165,2,4,1,863,1940,5678,"29/04/2017",2017,77
1225000,11.7,"h",182,1,5,2,633,1960,5678,"29/04/2017",2017,57
1930000,7.8,"h",116,1,3,2,643,1920,8920,"6/05/2017",2017,97
2216000,7.8,"h",176,2,4,0,670,1930,8920,"8/04/2017",2017,87
2110000,7.8,"h",150,1,4,3,572,1910,8920,"8/04/2017",2017,107
1900000,7.8,"h",134.3,1,2,3,633,1960,8920,"13/05/2017",2017,57
1620000,7.8,"h",155,2,3,2,575,2000,8920,"13/05/2017",2017,17
3550000,7.8,"h",251,2,4,1,790,1890,8920,"13/05/2017",2017,127
1905000,7.8,"h",145,1,3,2,400,1890,8920,"20/05/2017",2017,127
2990000,7.8,"h",280,2,4,2,742,1997,8920,"20/05/2017",2017,20
835000,7.8,"u",85,1,3,1,112,1960,8920,"29/04/2017",2017,57
8e+06,9,"h",464.3,5,5,4,2079,1880,3265,"13/05/2017",2017,137
3450000,3.2,"h",203,2,4,1,515,1905,3106,"13/05/2017",2017,112
635000,11.4,"u",73,1,2,1,0,1980,7822,"6/05/2017",2017,37
305000,11.4,"u",46,1,1,1,0,1960,7822,"8/04/2017",2017,57
1200000,11.4,"h",156,2,3,2,515,1930,7822,"13/05/2017",2017,87
945000,11.4,"u",100,1,3,2,1103,1987,7822,"20/05/2017",2017,30
1667000,11.4,"h",193,2,4,2,615,1920,7822,"20/05/2017",2017,97
330000,11.4,"u",46,1,1,1,0,1960,7822,"22/04/2017",2017,57
577000,11.4,"u",84,1,3,1,0,1965,7822,"29/04/2017",2017,52
305000,8.1,"u",43,1,1,1,750,1965,6923,"8/04/2017",2017,52
742500,8.1,"u",85,2,2,1,0,2011,6923,"29/04/2017",2017,6
630000,9.3,"u",71,1,2,1,0,2003,5051,"20/05/2017",2017,14
1350000,9.3,"h",129,2,3,1,305,1925,5051,"20/05/2017",2017,92
490000,9.3,"u",61,1,2,1,0,1960,5051,"29/04/2017",2017,57
701000,13.6,"u",112,2,3,2,235,2000,3582,"8/04/2017",2017,17
905000,13.6,"t",132,1,3,2,418,1955,3582,"20/05/2017",2017,62
988000,13.6,"u",124,2,3,2,286,2008,3582,"20/05/2017",2017,9
820000,13.6,"t",115,2,3,2,213,2012,3582,"20/05/2017",2017,5
1500000,3.4,"h",127,1,3,1,230,1900,2954,"8/04/2017",2017,117
641000,3.4,"u",90,1,2,1,72,1980,2954,"8/04/2017",2017,37
1250000,3.4,"h",95,1,2,0,158,1890,2954,"13/05/2017",2017,127
1652500,3.4,"h",170,1,3,0,276,1904,2954,"13/05/2017",2017,113
465000,3.4,"u",45,1,1,1,0,1970,2954,"13/05/2017",2017,47
495000,7.8,"u",69,1,2,0,388,1960,11204,"6/05/2017",2017,57
930000,7.8,"h",106.2,1,2,0,275,1920,11204,"6/05/2017",2017,97
781000,7.8,"t",112.9,1,2,1,0,2014,11204,"8/04/2017",2017,3
677776,7.8,"h",64,1,2,2,0,1980,11204,"8/04/2017",2017,37
680000,7.8,"t",143,2,4,1,3747,2006,11204,"13/05/2017",2017,11
824000,7.8,"t",113.76,1,3,2,120,1990,11204,"13/05/2017",2017,27
1500000,7.8,"h",187,2,4,1,453,1910,11204,"20/05/2017",2017,107
1005000,7.8,"h",135,2,4,1,172,1900,11204,"20/05/2017",2017,117
901000,7.8,"h",123,2,4,1,398,1950,11204,"22/04/2017",2017,67
990000,7.8,"h",153.1,1,3,3,414,1930,11204,"29/04/2017",2017,87
1455000,7.8,"h",285,3,6,4,768,1997,11204,"29/04/2017",2017,20
1250000,7.8,"h",148,2,3,2,500,1900,11204,"29/04/2017",2017,117
1790000,7.8,"h",108,3,5,2,635,1920,11204,"29/04/2017",2017,97
650000,7.8,"u",81,1,2,1,136,1975,11204,"29/04/2017",2017,42
720000,7.8,"t",112,2,3,2,531,2016,11204,"29/04/2017",2017,1
720000,7.8,"t",112,2,3,2,531,2016,11204,"29/04/2017",2017,1
535000,1.6,"u",63,1,2,1,0,1970,4553,"6/05/2017",2017,47
945000,1.6,"t",98,1,2,1,15900,1880,4553,"8/04/2017",2017,137
888000,1.6,"h",100,1,2,0,112,1900,4553,"20/05/2017",2017,117
1e+06,1.6,"u",148,2,3,2,0,2005,4553,"22/04/2017",2017,12
1350000,2.5,"h",147,1,3,1,117,1900,1123,"6/05/2017",2017,117
1300000,13.9,"h",185,2,4,2,872,1970,9028,"8/04/2017",2017,47
1400000,13.9,"h",150,2,4,2,664,1980,9028,"8/04/2017",2017,37
1100000,13.9,"h",170,3,4,2,661,1965,9028,"13/05/2017",2017,52
1355000,13.9,"h",120,1,3,1,814,1965,9028,"29/04/2017",2017,52
1652000,8,"h",196,2,5,1,697,1920,9264,"20/05/2017",2017,97
1131000,8,"h",135,1,3,1,387,1900,9264,"20/05/2017",2017,117
310000,8,"u",45,1,1,1,845,1977,9264,"20/05/2017",2017,40
7e+05,8,"u",120,1,3,1,227,2005,9264,"22/04/2017",2017,12
610000,8,"u",75,1,2,1,0,2012,9264,"22/04/2017",2017,5
960000,8,"h",159,2,3,1,411,1990,9264,"22/04/2017",2017,27
426500,8,"u",53,1,1,1,62,1960,9264,"29/04/2017",2017,57
676000,5.8,"u",87,1,2,1,0,2002,2970,"6/05/2017",2017,15
1500000,5.8,"h",150,1,3,2,574,1925,2970,"13/05/2017",2017,92
660000,12.4,"h",88,1,3,2,585,1960,5070,"8/04/2017",2017,57
741000,12.4,"h",128,1,3,3,578,1960,5070,"8/04/2017",2017,57
532000,12.4,"u",205,2,3,1,207,2007,5070,"13/05/2017",2017,10
1e+06,12.4,"h",120,1,3,2,1069,1960,5070,"20/05/2017",2017,57
328000,12.4,"u",67,1,2,1,0,1970,5070,"29/04/2017",2017,47
543500,12.4,"t",103,3,3,3,247,2011,5070,"29/04/2017",2017,6
330000,3.5,"u",32,1,1,1,0,1970,6244,"6/05/2017",2017,47
846000,3.5,"h",119,1,2,0,160,1880,6244,"8/04/2017",2017,137
1055000,3.5,"h",85.2,1,2,0,192,1910,6244,"29/04/2017",2017,107
1250000,4.4,"h",140,2,3,2,226,2002,3593,"6/05/2017",2017,15
953000,4.4,"h",103,1,2,0,274,1930,3593,"8/04/2017",2017,87
603000,4.4,"u",96,1,2,1,0,1890,3593,"8/04/2017",2017,127
940000,4.4,"h",110,1,3,1,320,1940,3593,"8/04/2017",2017,77
1550000,4.4,"h",200,1,5,1,432,1915,3593,"13/05/2017",2017,102
5e+05,4.4,"u",72.9,1,2,1,0,1970,3593,"13/05/2017",2017,47
450000,4.4,"u",62,1,2,1,0,1970,3593,"13/05/2017",2017,47
390000,4.4,"u",55,1,2,1,472,1960,3593,"22/04/2017",2017,57
1085000,4.4,"h",132,1,3,1,180,1991,3593,"22/04/2017",2017,26
1060000,4.4,"h",75,1,2,0,209,1890,3593,"29/04/2017",2017,127
917000,4.4,"h",136,1,3,0,143,1890,3593,"29/04/2017",2017,127
885000,6.4,"h",99.5,1,2,0,267,1890,7570,"8/04/2017",2017,127
485000,6.4,"t",70,2,2,1,0,2011,7570,"8/04/2017",2017,6
760000,6.4,"t",3,1,3,1,219,2011,7570,"8/04/2017",2017,6
871000,6.4,"h",101,1,3,1,267,1900,7570,"13/05/2017",2017,117
882000,6.4,"h",80,1,2,0,172,1900,7570,"29/04/2017",2017,117
895000,6.4,"h",106,1,3,2,272,1920,7570,"29/04/2017",2017,97
260000,10.4,"u",44,1,1,1,1162,1965,2403,"13/05/2017",2017,52
1452000,9.2,"h",184,2,3,2,269,1997,10412,"6/05/2017",2017,20
1800000,9.2,"h",138,1,3,3,732,1950,10412,"8/04/2017",2017,67
1253000,9.2,"t",131,2,3,2,0,1995,10412,"8/04/2017",2017,22
1760000,9.2,"h",160,3,4,3,622,1940,10412,"13/05/2017",2017,77
3310000,9.2,"h",265,3,3,2,662,1988,10412,"20/05/2017",2017,29
1601000,9.2,"h",102,1,3,2,453,1930,10412,"20/05/2017",2017,87
910000,9.2,"u",97,1,2,1,157,1970,10412,"29/04/2017",2017,47
780000,13,"h",101,1,3,2,742,1970,8870,"6/05/2017",2017,47
420000,13,"t",82,2,2,1,1137,2009,8870,"6/05/2017",2017,8
895000,13,"h",148,1,3,2,697,1955,8870,"6/05/2017",2017,62
885000,13,"h",145,1,3,2,751,1972,8870,"8/04/2017",2017,45
597500,13,"h",84,1,3,2,663,1950,8870,"13/05/2017",2017,67
822000,13,"h",107.4,1,3,2,738,1960,8870,"13/05/2017",2017,57
645000,13,"t",152,1,5,1,227,2013,8870,"20/05/2017",2017,4
595000,13,"t",142.6,1,3,2,258,2001,8870,"20/05/2017",2017,16
1050000,13,"h",271,3,4,2,715,1970,8870,"22/04/2017",2017,47
705000,13,"h",110,1,3,2,694,1960,8870,"22/04/2017",2017,57
590000,13,"u",118,2,3,2,0,2009,8870,"29/04/2017",2017,8
680000,13,"t",133,2,3,2,243,2014,8870,"29/04/2017",2017,3
935000,13,"h",176,1,3,2,666,1960,8870,"29/04/2017",2017,57
740000,12.1,"h",145,1,3,4,605,1960,2606,"20/05/2017",2017,57
837000,13.7,"t",92,2,2,1,516,2007,5454,"13/05/2017",2017,10
2500000,13.7,"h",317,3,4,2,684,2008,5454,"20/05/2017",2017,9
860000,13.7,"u",90,1,2,1,90,1962,5454,"29/04/2017",2017,55
1700000,4.6,"h",132,1,3,2,338,1910,11308,"6/05/2017",2017,107
440000,4.6,"u",51,1,1,1,0,1960,11308,"6/05/2017",2017,57
535000,4.6,"u",50,1,1,1,918,2006,11308,"8/04/2017",2017,11
635000,4.6,"u",78,1,2,1,2679,1960,11308,"8/04/2017",2017,57
317500,4.6,"u",55,1,1,0,0,1957,11308,"8/04/2017",2017,60
360000,4.6,"u",77.5,1,1,1,6494,1965,11308,"8/04/2017",2017,52
1800000,4.6,"h",106,1,2,0,221,1900,11308,"13/05/2017",2017,117
275000,4.6,"u",30,1,1,0,479,1970,11308,"13/05/2017",2017,47
1525000,4.6,"h",134,1,3,0,269,1905,11308,"20/05/2017",2017,112
560000,4.6,"u",82.3,1,2,0,0,1960,11308,"22/04/2017",2017,57
1264000,7.5,"t",187,2,3,2,0,2010,6482,"8/04/2017",2017,7
3600000,7.5,"h",310,3,4,2,667,1988,6482,"13/05/2017",2017,29
1405000,7.5,"h",185,2,3,2,185,1985,6482,"20/05/2017",2017,32
555000,7.5,"u",64,1,2,2,0,1970,6482,"29/04/2017",2017,47
1271000,10.6,"h",171,2,3,2,330,2008,2890,"22/04/2017",2017,9
665000,10.5,"h",84,1,2,1,263,1992,2947,"6/05/2017",2017,25
575000,10.5,"t",91,1,3,2,192,1995,2947,"8/04/2017",2017,22
706000,10.5,"h",113,1,4,2,374,1940,2947,"8/04/2017",2017,77
657000,10.5,"h",95,1,3,1,317,1950,2947,"22/04/2017",2017,67
630000,10.5,"u",123,2,3,1,0,2015,2947,"29/04/2017",2017,2
650000,9.4,"h",81,1,2,2,465,1960,2674,"8/04/2017",2017,57
855000,9.4,"h",99,1,3,2,658,1960,2674,"8/04/2017",2017,57
613000,9.4,"h",74,1,2,0,391,1960,2674,"13/05/2017",2017,57
640000,9.4,"h",200,1,3,2,476,1956,2674,"20/05/2017",2017,61
1340000,13,"t",255.79,4,4,2,370,2006,3145,"13/05/2017",2017,11
1410000,7.9,"h",252,2,4,1,449,1945,5549,"6/05/2017",2017,72
1650000,7.9,"h",185,2,4,1,589,1910,5549,"8/04/2017",2017,107
1851000,7.9,"h",215,2,3,2,618,1960,5549,"13/05/2017",2017,57
2325000,9,"h",325,3,5,2,737,2008,1554,"13/05/2017",2017,9
2400000,9,"h",240,2,3,2,1132,1950,1554,"13/05/2017",2017,67
646000,15,"h",198,2,4,2,658,1980,1202,"29/04/2017",2017,37
843000,12.8,"h",176,2,3,4,573,1980,5629,"8/04/2017",2017,37
835000,12.8,"h",126,2,3,2,700,1980,5629,"8/04/2017",2017,37
635000,12.8,"h",115,2,3,1,162,2015,5629,"8/04/2017",2017,2
745000,12.8,"h",134,1,3,1,535,1980,5629,"13/05/2017",2017,37
941000,12.8,"h",111,1,3,1,703,1965,5629,"13/05/2017",2017,52
3800000,5.6,"h",424,5,5,3,609,1970,10331,"6/05/2017",2017,47
752000,5.6,"t",102,2,3,2,0,1980,10331,"8/04/2017",2017,37
690000,5.6,"t",3,1,3,2,111,1872,10331,"8/04/2017",2017,145
2600000,5.6,"h",186.36,2,4,0,320,1920,10331,"13/05/2017",2017,97
4515000,5.6,"h",490,4,5,2,800,2012,10331,"13/05/2017",2017,5
820000,5.6,"u",95,1,2,1,826,1960,10331,"13/05/2017",2017,57
835000,5.6,"t",147.2,2,3,2,247,2007,10331,"20/05/2017",2017,10
590000,7.5,"u",70,1,2,1,838,1970,2671,"20/05/2017",2017,47
1402000,7.5,"h",120,2,3,2,422,1950,2671,"22/04/2017",2017,67
1190000,7.8,"h",105,1,3,1,276,1925,1808,"13/05/2017",2017,92
1205000,7.8,"h",145,1,4,1,318,1960,1808,"20/05/2017",2017,57
860000,7.8,"h",168,1,3,3,555,1940,1808,"29/04/2017",2017,77
472500,9.2,"h",89,1,2,0,315,1990,3873,"20/05/2017",2017,27
675000,9.2,"t",128,2,3,2,159,2016,3873,"22/04/2017",2017,1
